movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,vote_count,popularity,original_language,genres
18785,The Hangover,2009,35000000,459270619,424270619,12.122017685714285,7.2,6173,82.21166,en,"[{""id"": 35, ""name"": ""Comedy""}]"
19908,Zombieland,2009,23600000,102391382,78791382,3.3386178813559324,7.2,3550,57.300674,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]"
14836,Coraline,2009,60000000,124596398,64596398,1.0766066333333333,7.3,1386,51.146047,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
17654,District 9,2009,30000000,210819611,180819611,6.0273203666666664,7.3,3382,63.13678,en,"[{""id"": 878, ""name"": ""Science Fiction""}]"
767,Harry Potter and the Half-Blood Prince,2009,250000000,933959197,683959197,2.735836788,7.4,5293,98.885637,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]"
13475,Star Trek,2009,150000000,385680446,235680446,1.5712029733333333,7.4,4518,73.616808,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]"
10315,Fantastic Mr. Fox,2009,40000000,46471023,6471023,0.161775575,7.5,1176,41.258956,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
21345,City of Life and Death,2009,12000000,10652498,-1347502,-0.11229183333333333,7.6,55,4.793348,zh,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]"
17431,Moon,2009,5000000,9760104,4760104,0.9520208,7.6,1794,46.114184,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]"
14160,Up,2009,175000000,735099082,560099082,3.200566182857143,7.7,6870,92.201962,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]"
28178,Hachi: A Dog's Tale,2009,16000000,47801389,31801389,1.9875868125,7.7,1717,43.217089,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
25376,The Secret in Their Eyes,2009,2000000,33965843,31965843,15.9829215,7.8,626,25.894065,es,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]"
16869,Inglourious Basterds,2009,70000000,319131050,249131050,3.559015,7.9,6430,72.595961,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]"
40264,Vampires Suck,2010,20000000,80547866,60547866,3.0273933,4.2,315,17.165039,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
20533,Jonah Hex,2010,47000000,10539000,-36461000,-0.77576595744680854,4.4,420,22.581313,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]"
35169,Furry Vengeance,2010,35000000,39340177,4340177,0.12400505714285714,4.6,149,13.668633,en,"[{""id"": 35, ""name"": ""Comedy""}]"
42889,The Virginity Hit,2010,2000000,563706,-1436294,-0.718147,4.6,19,3.125382,en,"[{""id"": 35, ""name"": ""Comedy""}]"
70829,The Last Godfather,2010,13400000,16700000,3300000,0.2462686567164179,4.7,7,0.680753,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]"
42684,Skyline,2010,10000000,66821036,56821036,5.6821036,4.7,507,26.268209,en,"[{""id"": 878, ""name"": ""Science Fiction""}]"
10196,The Last Airbender,2010,150000000,318502923,168502923,1.12335282,4.7,1151,33.769336,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
39806,Princess Kaiulani,2010,9000000,771499,-8228501,-0.91427788888888883,4.8,14,0.717811,en,"[{""id"": 18, ""name"": ""Drama""}]"
38745,Gulliver's Travels,2010,112000000,237382724,125382724,1.1194886071428571,4.9,621,22.845143,en,"[{""id"": 35, ""name"": ""Comedy""}]"
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,2010,85000000,112483764,27483764,0.3233384,4.9,119,11.77398,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
42888,How Do You Know,2010,120000000,48668907,-71331093,-0.594425775,4.9,223,11.137655,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
38579,Marmaduke,2010,50000000,83761844,33761844,0.67523688,5.0,149,12.25622,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]"
37931,MacGruber,2010,10000000,6110000,-3890000,-0.389,5.1,179,14.038512,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]"
22894,Legion,2010,26000000,67918658,41918658,1.6122560769230769,5.2,629,30.981604,en,"[{""id"": 27, ""name"": ""Horror""}]"
44113,Stone,2010,22000000,9479718,-12520282,-0.56910372727272729,5.2,192,12.445176,en,"[{""id"": 18, ""name"": ""Drama""}]"
43931,My Soul to Take,2010,25000000,19829957,-5170043,-0.20680172,5.2,147,7.001176,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
41515,Yogi Bear,2010,80000000,201584141,121584141,1.5198017625,5.2,220,11.187696,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]"
12819,Alpha and Omega,2010,20000000,39300000,19300000,0.965,5.3,124,12.300789,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]"
23742,Cop Out,2010,30000000,55583804,25583804,0.85279346666666667,5.3,511,25.825771,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
43593,Piranha 3D,2010,24000000,83188165,59188165,2.4661735416666666,5.3,581,23.343839,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]"
46261,Don't Be Afraid of the Dark,2010,25000000,36993168,11993168,0.47972672,5.4,341,14.562197,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
39451,Little Fockers,2010,100000000,310650585,210650585,2.10650585,5.4,1060,32.389353,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
37786,Sex and the City 2,2010,100000000,288347692,188347692,1.88347692,5.4,426,18.325897,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
49852,The Nutcracker: The Untold Story,2010,90000000,16178959,-73821041,-0.82023378888888887,5.4,50,3.593349,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]"
36419,After.Life,2010,4500000,3606395,-893605,-0.19857888888888889,5.4,251,14.570359,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
38778,Dinner for Schmucks,2010,69000000,86387857,17387857,0.2519979275362319,5.5,531,11.023691,en,"[{""id"": 35, ""name"": ""Comedy""}]"
27573,The Bounty Hunter,2010,40000000,136000000,96000000,2.4,5.5,858,33.747825,en,"[{""id"": 28, ""name"": ""Action""}]"
23172,The Spy Next Door,2010,28000000,45236543,17236543,0.61559082142857147,5.5,345,14.639324,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
38358,The Last Exorcism,2010,1800000,67738090,65938090,36.63227222222222,5.6,328,14.838986,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
47607,Tiny Furniture,2010,65000,416498,351498,5.4076615384615385,5.6,59,2.380332,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
18823,Clash of the Titans,2010,125000000,232713139,107713139,0.861705112,5.6,2233,47.686442,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]"
45649,Rubber,2010,500000,98017,-401983,-0.803966,5.7,251,9.108949,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]"
41436,Paranormal Activity 2,2010,3000000,177512032,174512032,58.17067733333333,5.7,722,22.789649,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
32856,Valentine's Day,2010,52000000,216485654,164485654,3.163185653846154,5.7,1013,25.41929,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
34806,The Back-Up Plan,2010,35000000,77477008,42477008,1.2136288,5.7,458,18.38292,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
37821,Killers,2010,75000000,98159963,23159963,0.30879950666666667,5.7,772,23.004607,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]"
34563,Our Family Wedding,2010,14000000,21409028,7409028,0.52921628571428569,5.7,39,6.733485,en,"[{""id"": 35, ""name"": ""Comedy""}]"
38167,Eat Pray Love,2010,60000000,204594016,144594016,2.4099002666666665,5.8,636,28.800112,en,"[{""id"": 18, ""name"": ""Drama""}]"
27579,The American,2010,20000000,65464324,45464324,2.2732162,5.8,481,18.632156,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
44040,Devil,2010,10000000,33583175,23583175,2.3583175,5.8,816,30.934688,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
27022,The Sorcerer's Apprentice,2010,150000000,215283742,65283742,0.43522494666666667,5.8,1470,35.580815,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
33909,Wall Street: Money Never Sleeps,2010,70000000,134748021,64748021,0.92497172857142862,5.8,493,23.25645,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]"
35791,Resident Evil: Afterlife,2010,60000000,300228084,240228084,4.0038014,5.8,1363,2.143764,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
44603,Hereafter,2010,50000000,105197635,55197635,1.1039527,5.8,510,13.365715,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]"
24021,The Twilight Saga: Eclipse,2010,68000000,698491347,630491347,9.271931573529411,5.8,2301,107.069763,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
41439,Saw: The Final Chapter,2010,20000000,136150434,116150434,5.8075217,5.8,730,36.133536,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}]"
23759,Centurion,2010,12000000,6814789,-5185211,-0.43210091666666667,5.9,386,22.708647,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
45272,Country Strong,2010,15000000,20529194,5529194,0.36861293333333334,5.9,80,7.809701,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
35056,Date Night,2010,55000000,152263880,97263880,1.7684341818181819,5.9,1122,38.06168,en,"[{""id"": 35, ""name"": ""Comedy""}]"
37834,Knight and Day,2010,117000000,261930431,144930431,1.2387216324786325,5.9,1547,44.906918,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
47088,The Extra Man,2010,7000000,453079,-6546921,-0.93527442857142862,5.9,29,2.26778,en,"[{""id"": 35, ""name"": ""Comedy""}]"
32823,Get Him to the Greek,2010,40000000,90029656,50029656,1.2507414,5.9,612,17.869443,en,"[{""id"": 35, ""name"": ""Comedy""}]"
41210,The Switch,2010,19000000,49830607,30830607,1.6226635263157896,5.9,583,27.494037,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
33217,Diary of a Wimpy Kid,2010,15000000,75700498,60700498,4.0466998666666667,5.9,355,21.095489,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
34016,She's Out of My League,2010,20000000,49779728,29779728,1.4889864,5.9,525,16.176976,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
78394,Sea Rex 3D: Journey to a Prehistoric World,2010,5000000,4074023,-925977,-0.1851954,5.9,11,4.498368,en,"[{""id"": 99, ""name"": ""Documentary""}]"
34851,Predators,2010,40000000,126248813,86248813,2.156220325,6.0,1206,47.649554,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]"
44638,The Tempest,2010,20000000,346594,-19653406,-0.9826703,6.0,31,3.620537,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]"
27569,Extraordinary Measures,2010,31000000,15134293,-15865707,-0.511797,6.0,89,6.487344,en,"[{""id"": 18, ""name"": ""Drama""}]"
27578,The Expendables,2010,80000000,274470394,194470394,2.430879925,6.0,2926,77.580661,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]"
37710,The Tourist,2010,100000000,278731369,178731369,1.78731369,6.0,1699,41.426678,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]"
45658,Everything Must Go,2010,5000000,2614773,-2385227,-0.4770454,6.0,208,9.169411,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
23048,Hot Tub Time Machine,2010,36000000,64572262,28572262,0.79367394444444439,6.0,894,33.926473,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]"
22907,Takers,2010,32000000,69055695,37055695,1.15799046875,6.0,394,18.47242,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
27004,Ca$h,2010,7000000,46488,-6953512,-0.9933588571428571,6.0,73,8.207425,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]"
38073,Going the Distance,2010,32000000,42045846,10045846,0.3139326875,6.0,262,13.611544,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
32657,Percy Jackson & the Olympians: The Lightning Thief,2010,95000000,226497209,131497209,1.3841811473684211,6.0,2010,61.121717,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]"
38303,You Again,2010,20000000,32005248,12005248,0.6002624,6.0,368,19.962713,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
35019,Nanny McPhee and the Big Bang,2010,35000000,93246388,58246388,1.6641825142857143,6.0,436,23.835055,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]"
45324,Casino Jack,2010,12500000,1083683,-11416317,-0.91330536,6.0,94,6.546037,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
10192,Shrek Forever After,2010,165000000,752600867,587600867,3.5612173757575758,6.0,1959,44.041186,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]"
38365,Grown Ups,2010,80000000,271430189,191430189,2.3928773625,6.0,1705,38.864027,en,"[{""id"": 35, ""name"": ""Comedy""}]"
27581,The Other Guys,2010,100000000,170432927,70432927,0.70432927,6.1,1383,24.399642,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
35688,Why Did I Get Married Too?,2010,20000000,60072596,40072596,2.0036298,6.1,29,2.986286,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
26389,From Paris with Love,2010,52000000,52826594,826594,0.015896038461538461,6.1,675,27.916284,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
38357,Morning Glory,2010,40000000,58785180,18785180,0.4696295,6.1,412,22.491388,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
41283,Faster,2010,24000000,23081726,-918274,-0.038261416666666666,6.1,568,26.324874,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
43933,Monsters,2010,500000,4242978,3742978,7.485956,6.2,587,26.406001,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
12201,Edge of Darkness,2010,80000000,74901339,-5098661,-0.0637332625,6.2,487,24.657931,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
27576,Salt,2010,110000000,293329073,183329073,1.6666279363636363,6.2,2093,48.829437,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
31867,Repo Men,2010,32000000,18409891,-13590109,-0.42469090625,6.2,620,25.799697,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
41733,Due Date,2010,65000000,211780824,146780824,2.2581665230769232,6.2,1685,43.865294,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
20662,Robin Hood,2010,200000000,310669540,110669540,0.5533477,6.2,1398,37.668301,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]"
60309,The Conspirator,2010,25000000,15478800,-9521200,-0.380848,6.2,137,9.169271,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
29427,The Crazies,2010,20000000,54956140,34956140,1.747807,6.2,633,28.867568,en,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]"
34813,The Losers,2010,25000000,23580000,-1420000,-0.0568,6.2,515,24.903418,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
9543,Prince of Persia: The Sands of Time,2010,150000000,335154643,185154643,1.2343642866666666,6.2,2317,62.169881,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]"
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,155000000,415686217,260686217,1.6818465612903226,6.2,1514,49.661984,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
52015,Stake Land,2010,650000,33245,-616755,-0.94885384615384616,6.2,285,12.496261,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
43947,I Spit on Your Grave,2010,2000000,572809,-1427191,-0.7135955,6.3,519,26.281839,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]"
61984,Space Battleship Yamato,2010,12000000,11212294,-787706,-0.065642166666666668,6.3,59,5.158067,ja,"[{""id"": 878, ""name"": ""Science Fiction""}]"
48289,The Debt,2010,20000000,45636368,25636368,1.2818184,6.3,257,14.857884,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
36696,Space Dogs,2010,25000000,6500000,-18500000,-0.74,6.3,10,5.753564,ru,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]"
46528,The Warrior's Way,2010,42000000,11087569,-30912431,-0.73601026190476193,6.3,136,7.349497,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 53, ""name"": ""Thriller""}]"
44048,Unstoppable,2010,100000000,167805466,67805466,0.67805466,6.3,1165,37.698465,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
23631,Machete,2010,20000000,31327899,11327899,0.56639495,6.3,1150,26.396191,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]"
56601,The Perfect Game,2010,12500000,3878993,-8621007,-0.68968056,6.3,30,0.903529,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
27586,The Runaways,2010,10000000,2995811,-7004189,-0.7004189,6.3,254,17.611971,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]"
20526,TRON: Legacy,2010,170000000,400062763,230062763,1.3533103705882352,6.3,2841,73.79505,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
16290,Jackass 3D,2010,20000000,117224271,97224271,4.86121355,6.4,428,20.99174,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 28, ""name"": ""Action""}]"
22972,Green Zone,2010,100000000,94882889,-5117111,-0.05117111,6.4,717,30.254021,en,"[{""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
44147,Wild Target,2010,8000000,3453043,-4546957,-0.568369625,6.4,215,10.791954,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
12155,Alice in Wonderland,2010,200000000,1025491110,825491110,4.12745555,6.4,4645,78.530105,en,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]"
25195,Leap Year,2010,19000000,29922472,10922472,0.574866947368421,6.4,465,21.959742,en,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]"
39781,The Kids Are All Right,2010,3500000,34705850,31205850,8.9159571428571436,6.5,506,15.338211,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010,80000000,140073390,60073390,0.750917375,6.5,703,37.321848,en,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]"
46332,Of Gods and Men,2010,4000000,41424067,37424067,9.35601675,6.5,91,4.992475,fr,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]"
38363,Fair Game,2010,22000000,24188922,2188922,0.099496454545454541,6.5,235,12.54949,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
10138,Iron Man 2,2010,200000000,623933331,423933331,2.119666655,6.6,6849,77.300194,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]"
41233,Step Up 3D,2010,30000000,159291809,129291809,4.3097269666666671,6.6,582,25.060342,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
26388,Buried,2010,1987650,19152480,17164830,8.6357406988151837,6.6,827,32.841229,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
45132,Super,2010,2500000,324138,-2175862,-0.8703448,6.6,441,12.204569,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
20504,The Book of Eli,2010,80000000,157107755,77107755,0.9638469375,6.6,2164,32.363538,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
43942,Freakonomics,2010,3000000,103735,-2896265,-0.96542166666666662,6.6,36,1.781462,en,"[{""id"": 99, ""name"": ""Documentary""}]"
22971,Dear John,2010,25000000,114977104,89977104,3.59908416,6.6,1262,19.402816,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]"
